,loan_amnt,term,int_rate,installment,annual_inc,dti,revol_bal,total_acc
4732,8000.0, 36 months,6.49,245.16,48000.0,16.3,7763.0,37.0
7259,16550.0, 36 months,14.48,569.51,46000.0,14.61,6643.0,29.0
2815,15000.0, 36 months,9.8,482.61,92000.0,6.17,10993.0,19.0
7333,5000.0, 36 months,11.99,166.05,20000.0,9.54,3695.0,7.0
23463,8000.0, 36 months,9.76,257.24,63176.0,9.76,1706.0,34.0
9345,7000.0, 36 months,16.99,249.54,76529.0,6.35,0.0,36.0
10332,6025.0, 36 months,12.59,201.82,51000.0,9.84,3503.0,23.0
14523,16000.0, 36 months,6.24,488.5,95000.0,33.32,22832.0,37.0
160,18000.0, 36 months,7.91,563.31,80000.0,15.56,20724.0,6.0
19496,15300.0, 36 months,18.99,560.76,45000.0,32.59,6927.0,9.0
1831,23900.0, 36 months,17.97,863.69,75000.0,12.0,16389.0,13.0
19659,24000.0, 60 months,14.48,564.43,62000.0,35.45,41728.0,30.0
16236,21000.0, 36 months,15.41,732.2,115000.0,10.27,7472.0,7.0
14656,8000.0, 36 months,11.99,265.68,95000.0,18.08,59465.0,25.0
21642,10800.0, 60 months,17.86,273.43,55000.0,11.46,6714.0,27.0
8310,18000.0, 60 months,11.99,400.31,135000.0,13.42,10225.0,36.0
15810,13200.0, 36 months,13.18,445.91,33000.0,28.07,14141.0,26.0
19375,4000.0, 36 months,7.26,123.99,70000.0,8.83,8092.0,17.0
21285,35000.0, 36 months,15.41,1220.33,125000.0,9.81,45132.0,16.0
1091,10000.0, 36 months,8.49,315.63,50000.0,21.75,15293.0,27.0
15434,7200.0, 36 months,7.89,225.26,70000.0,12.36,6061.0,43.0
15965,12000.0, 36 months,11.22,394.12,52992.0,15.56,4857.0,16.0
19861,24000.0, 36 months,8.38,756.29,135000.0,11.75,19234.0,18.0
14521,8000.0, 36 months,7.26,247.97,45000.0,28.27,11431.0,31.0
13024,24000.0, 36 months,16.55,850.31,85000.0,16.91,22361.0,31.0
10770,35000.0, 36 months,13.18,1182.33,105000.0,8.66,34303.0,31.0
22766,20550.0, 60 months,15.41,493.32,57000.0,31.92,16909.0,48.0
295,20000.0, 36 months,8.49,631.26,98000.0,16.7,16876.0,30.0
22429,12000.0, 36 months,10.64,390.83,55000.0,22.12,19319.0,37.0
7605,16000.0, 60 months,11.22,349.64,82000.0,16.39,3931.0,36.0
10832,5000.0, 36 months,8.38,157.56,28000.0,9.77,4418.0,20.0
1755,15000.0, 60 months,16.59,369.49,90000.0,3.19,9346.0,11.0
5970,25000.0, 36 months,6.49,766.12,80000.0,11.99,62041.0,31.0
6063,15400.0, 60 months,23.13,435.29,35000.0,24.04,9998.0,31.0
7476,24000.0, 60 months,10.64,517.52,54000.0,19.62,4425.0,24.0
13105,24000.0, 36 months,11.99,797.03,186000.0,12.34,21398.0,21.0
16688,10000.0, 36 months,7.89,312.86,65000.0,6.15,14370.0,29.0
13762,15000.0, 36 months,13.67,510.27,48000.0,26.56,7494.0,11.0
8660,32400.0, 60 months,17.57,815.19,396000.0,7.88,27588.0,12.0
5774,8000.0, 36 months,10.78,261.08,100000.0,17.2,57856.0,24.0
9103,34500.0, 60 months,18.2,879.84,75000.0,24.98,16719.0,25.0
16311,15725.0, 60 months,13.18,359.25,75000.0,16.67,11305.0,12.0
21972,6000.0, 36 months,11.99,199.26,30000.0,27.16,6800.0,15.0
6971,5000.0, 36 months,9.76,160.78,18696.0,31.45,4460.0,16.0
1611,32000.0, 36 months,12.88,1076.36,108000.0,25.63,57607.0,44.0
9834,13675.0, 36 months,18.99,501.21,38000.0,23.37,1746.0,22.0
19494,10000.0, 36 months,8.38,315.12,45000.0,23.27,14366.0,46.0
3006,9475.0, 36 months,19.48,349.62,50000.0,19.49,4837.0,24.0
2495,18450.0, 36 months,11.99,612.72,41000.0,22.07,21360.0,14.0
15206,16500.0, 60 months,10.64,355.8,65000.0,13.07,3830.0,24.0
20488,2800.0, 36 months,10.64,91.2,50000.0,26.0,1780.0,16.0
23375,13600.0, 60 months,16.55,334.72,80000.0,26.45,38534.0,42.0
18836,19125.0, 36 months,17.57,687.3,53146.0,18.65,5615.0,17.0
9715,5625.0, 36 months,17.57,202.15,100000.0,25.56,13567.0,33.0
13778,16000.0, 36 months,6.89,493.23,130000.0,14.39,15676.0,20.0
7069,15000.0, 36 months,9.8,482.61,53500.0,27.01,24875.0,48.0
2193,10000.0, 36 months,9.17,318.79,80000.0,1.83,2426.0,23.0
13060,6000.0, 36 months,5.32,180.69,45000.0,14.64,5731.0,50.0
19124,7000.0, 36 months,14.48,240.88,44000.0,34.32,1987.0,21.0
17202,21000.0, 36 months,7.26,650.92,115000.0,18.22,18106.0,18.0
21789,25000.0, 36 months,12.59,837.43,98000.0,23.29,18645.0,17.0
6184,18175.0, 36 months,13.99,621.1,86000.0,33.34,14599.0,28.0
22862,24000.0, 60 months,12.59,541.05,60000.0,11.26,23640.0,12.0
1263,5000.0, 36 months,10.78,163.18,50246.0,11.7,9968.0,26.0
16824,25000.0, 36 months,8.38,787.8,175000.0,14.59,6699.0,52.0
5330,6000.0, 36 months,7.49,186.61,125000.0,9.02,21228.0,36.0
9044,5000.0, 36 months,17.57,179.69,52000.0,15.09,3235.0,20.0
15970,6000.0, 36 months,11.99,199.26,40000.0,29.13,4210.0,10.0
1492,34000.0, 36 months,15.77,1191.49,118000.0,16.49,37546.0,30.0
12598,21000.0, 36 months,16.55,744.02,101600.0,30.37,107975.0,40.0
6804,15000.0, 36 months,11.99,498.15,55000.0,29.63,11598.0,27.0
7466,7200.0, 36 months,13.67,244.93,58000.0,14.38,421.0,9.0
7596,27600.0, 36 months,11.99,916.59,60000.0,25.7,38909.0,21.0
11981,8000.0, 36 months,13.18,270.25,85000.0,30.02,4417.0,24.0
5762,6000.0, 36 months,11.48,197.8,70000.0,23.98,11247.0,22.0
8231,4000.0, 36 months,16.55,141.72,60000.0,12.56,256.0,21.0
3787,18375.0, 60 months,11.99,408.65,170000.0,7.41,39637.0,10.0
22795,11500.0, 36 months,13.18,388.48,38700.0,21.36,11341.0,16.0
8421,10000.0, 36 months,9.76,321.55,60000.0,10.78,10662.0,22.0
20247,10000.0, 36 months,6.89,308.27,46500.0,24.46,14007.0,19.0
12671,16000.0, 60 months,16.55,393.79,65000.0,42.1,2205.0,47.0
8612,24375.0, 60 months,12.59,549.51,53000.0,28.57,12485.0,36.0
20262,10000.0, 36 months,9.17,318.79,40000.0,20.4,6468.0,8.0
20113,17000.0, 36 months,11.99,564.57,34000.0,27.0,11057.0,24.0
8052,14200.0, 60 months,20.99,384.08,48135.62,7.8,1306.0,46.0
6806,2400.0, 36 months,12.88,80.73,70000.0,9.69,2003.0,10.0
10481,12500.0, 36 months,7.26,387.46,65000.0,22.99,10206.0,31.0
10869,9125.0, 36 months,15.41,318.16,50000.0,26.28,15719.0,34.0
4857,6000.0, 36 months,10.78,195.81,47630.0,7.05,7456.0,39.0
21116,33600.0, 36 months,13.18,1135.04,70000.0,14.68,3352.0,21.0
19062,23925.0, 36 months,12.59,801.42,67000.0,20.65,12818.0,15.0
3243,23650.0, 60 months,16.59,582.57,87000.0,15.68,9716.0,34.0
359,5000.0, 36 months,5.32,150.58,130000.0,10.44,16709.0,27.0
16565,14000.0, 36 months,6.24,427.44,50000.0,22.95,25345.0,13.0
6978,34975.0, 60 months,15.41,839.6,120000.0,22.49,43979.0,42.0
18820,15000.0, 60 months,27.31,460.82,50000.0,15.36,20640.0,15.0
19083,12000.0, 36 months,9.76,385.86,115000.0,6.23,20718.0,18.0
22794,5600.0, 36 months,12.59,187.59,50000.0,16.54,4642.0,18.0
22079,5700.0, 36 months,14.48,196.15,37000.0,32.76,6458.0,44.0
23977,25600.0, 36 months,5.32,770.94,105000.0,16.33,20839.0,31.0
22951,22000.0, 36 months,8.38,693.27,121000.0,15.13,21843.0,22.0
2683,35000.0, 36 months,17.27,1252.56,255000.0,13.68,40241.0,45.0
14165,18575.0, 60 months,16.55,457.16,70000.0,13.06,30691.0,22.0
10409,13250.0, 36 months,6.24,404.54,72000.0,8.96,13186.0,12.0
19230,12000.0, 36 months,7.89,375.43,75000.0,12.4,8938.0,44.0
693,25000.0, 36 months,6.49,766.12,62000.0,27.24,11141.0,15.0
20005,8000.0, 36 months,11.22,262.75,66000.0,26.69,23394.0,51.0
1289,3775.0, 36 months,11.48,124.45,62000.0,8.75,3491.0,13.0
10217,21275.0, 60 months,18.49,545.94,210000.0,3.35,0.0,28.0
3202,30950.0, 60 months,23.13,874.81,90000.0,25.83,12022.0,30.0
15470,12625.0, 36 months,14.48,434.45,76000.0,12.62,3953.0,35.0
23599,10000.0, 36 months,7.26,309.97,38000.0,21.45,15749.0,20.0
15684,10000.0, 60 months,11.99,222.4,75000.0,9.95,9897.0,16.0
18620,14400.0, 36 months,7.89,450.52,45000.0,23.07,9608.0,22.0
22853,12000.0, 36 months,8.38,378.15,46000.0,11.49,8581.0,23.0
1948,2000.0, 36 months,14.85,69.19,42000.0,24.77,7985.0,26.0
15354,4500.0, 36 months,8.38,141.81,85000.0,12.68,7679.0,36.0
371,2400.0, 36 months,13.44,81.38,26000.0,16.39,1869.0,8.0
2222,15000.0, 36 months,8.49,473.45,43500.0,4.33,2378.0,6.0
2587,10125.0, 36 months,13.44,343.31,90000.0,25.43,2249.0,31.0
11951,24000.0, 36 months,9.17,765.1,62000.0,28.55,4934.0,11.0
15638,6000.0, 36 months,10.64,195.42,75000.0,25.7,16939.0,21.0
15544,20000.0, 60 months,12.59,450.88,55000.0,27.58,20535.0,34.0
18464,35000.0, 60 months,17.57,880.61,100000.0,33.91,21177.0,38.0
16940,8000.0, 36 months,7.26,247.97,40000.0,22.08,12447.0,14.0
20811,33775.0, 60 months,16.99,839.22,86000.0,23.32,31743.0,25.0
14337,8400.0, 36 months,7.26,260.37,78000.0,7.2,10666.0,25.0
3978,18675.0, 36 months,8.49,589.44,55000.0,30.98,4650.0,26.0
3932,4000.0, 36 months,7.91,125.18,70000.0,22.4,12824.0,27.0
13766,2000.0, 36 months,15.41,69.74,43000.0,36.34,10389.0,25.0
19366,30800.0, 36 months,10.64,1003.11,70000.0,11.18,13953.0,13.0
13135,10000.0, 36 months,15.41,348.67,66500.0,26.29,20932.0,46.0
16595,6000.0, 36 months,9.17,191.28,66000.0,21.65,4023.0,29.0
3385,5000.0, 36 months,7.49,155.51,80000.0,24.15,13234.0,58.0
18799,3400.0, 36 months,21.99,129.83,10000.0,34.81,11404.0,15.0
16649,18000.0, 60 months,12.59,405.79,105000.0,10.88,15689.0,39.0
9669,12000.0, 36 months,7.26,371.96,87319.0,21.55,3962.0,42.0
1437,15000.0, 36 months,9.8,482.61,49282.0,25.06,11838.0,64.0
7879,19575.0, 60 months,13.18,447.2,70000.0,11.37,14066.0,27.0
16692,20000.0, 36 months,11.99,664.2,55825.0,25.41,4220.0,32.0
4669,20000.0, 60 months,22.45,557.51,110000.0,8.84,43223.0,16.0
15984,9100.0, 36 months,12.59,304.83,53000.0,20.52,6205.0,25.0
23263,35000.0, 36 months,9.76,1125.42,400000.0,5.47,23336.0,29.0
15472,8000.0, 36 months,12.59,267.98,90000.0,15.64,15038.0,24.0
335,8400.0, 36 months,9.17,267.79,85000.0,26.77,14877.0,34.0
4799,2400.0, 36 months,8.49,75.76,28000.0,10.42,177.0,10.0
14258,13200.0, 36 months,6.89,406.92,97000.0,33.87,24827.0,57.0
13258,10000.0, 36 months,9.76,321.55,70000.0,22.85,25510.0,28.0
2449,10725.0, 60 months,26.06,321.5,33000.0,32.33,13049.0,17.0
14842,20000.0, 36 months,9.76,643.1,57000.0,20.82,28704.0,21.0
16757,8000.0, 36 months,10.64,260.55,46000.0,34.88,4936.0,50.0
6032,9700.0, 36 months,22.45,372.71,27000.0,26.04,6726.0,12.0
8419,6000.0, 36 months,13.67,204.11,50000.0,12.73,13581.0,24.0
15317,20000.0, 36 months,10.64,651.37,65000.0,23.26,47122.0,15.0
16110,16800.0, 36 months,11.22,551.77,72000.0,14.37,7777.0,7.0
10841,4000.0, 36 months,9.76,128.62,80000.0,8.08,15097.0,38.0
9439,35000.0, 36 months,13.67,1190.62,280000.0,6.43,9705.0,24.0
22027,34950.0, 60 months,18.99,906.43,76000.0,19.55,46025.0,24.0
3706,20000.0, 36 months,5.32,602.3,145000.0,8.37,25987.0,62.0
13822,7000.0, 36 months,7.89,219.0,30000.0,16.3,821.0,40.0
10785,5000.0, 36 months,8.38,157.56,25000.0,16.18,6278.0,35.0
13940,28000.0, 60 months,17.57,704.49,115000.0,16.64,9314.0,42.0
16794,15000.0, 36 months,6.89,462.41,52000.0,8.63,4691.0,14.0
22848,15000.0, 36 months,7.26,464.95,96000.0,12.05,9966.0,19.0
7167,25000.0, 60 months,9.17,521.03,101000.0,19.19,15618.0,31.0
14567,7225.0, 36 months,11.99,239.94,30100.0,14.51,3667.0,28.0
5832,8000.0, 36 months,9.8,257.39,60000.0,4.98,5762.0,34.0
18515,1400.0, 36 months,9.17,44.64,45000.0,29.15,7286.0,24.0
5485,15000.0, 36 months,6.99,463.09,58000.0,34.39,72257.0,32.0
22213,3600.0, 36 months,14.48,123.89,46000.0,37.23,11570.0,18.0
19406,5400.0, 36 months,7.89,168.95,62000.0,26.35,15229.0,20.0
20457,7000.0, 36 months,15.41,244.07,100000.0,28.56,4301.0,25.0
7978,8000.0, 36 months,9.76,257.24,170000.0,34.88,33067.0,81.0
17765,21825.0, 36 months,18.2,791.22,52000.0,25.89,12905.0,21.0
2402,20000.0, 36 months,7.91,625.9,98000.0,17.79,21615.0,21.0
15073,15625.0, 36 months,11.99,518.9,34000.0,23.09,16100.0,37.0
16991,18000.0, 36 months,7.89,563.15,112000.0,11.93,16257.0,10.0
1689,35000.0, 36 months,7.91,1095.33,75000.0,19.09,50344.0,23.0
23970,24000.0, 36 months,11.99,797.03,92015.0,24.36,39325.0,39.0
11730,8000.0, 36 months,11.99,265.68,24000.0,9.35,7454.0,4.0
5333,12000.0, 36 months,16.59,425.39,101550.0,20.01,25714.0,36.0
5116,25000.0, 60 months,17.27,624.95,63000.0,10.76,13714.0,16.0
4171,21000.0, 60 months,15.77,508.12,115000.0,18.12,10292.0,24.0
9550,10000.0, 36 months,6.24,305.31,90000.0,20.79,9249.0,35.0
8088,18000.0, 60 months,13.67,415.76,75000.0,27.67,3539.0,23.0
372,35000.0, 36 months,17.27,1252.56,98000.0,19.74,13676.0,43.0
17643,15000.0, 60 months,10.64,323.45,60300.0,24.2,17271.0,26.0
7350,7500.0, 36 months,9.8,241.31,45000.0,22.74,791.0,37.0
7931,2800.0, 36 months,9.76,90.04,65000.0,28.21,38656.0,29.0
19656,12000.0, 36 months,5.32,361.38,33000.0,26.27,12269.0,18.0
17855,3400.0, 36 months,7.89,106.38,50000.0,13.35,8564.0,28.0
21854,10000.0, 36 months,11.99,332.1,65000.0,8.24,11685.0,42.0
20019,4000.0, 36 months,13.18,135.13,10500.0,15.09,2232.0,18.0
7945,5000.0, 36 months,13.67,170.09,15000.0,2.88,930.0,10.0
20206,15000.0, 36 months,14.48,516.17,83000.0,23.35,20616.0,39.0
23006,19500.0, 60 months,9.76,412.02,72000.0,17.22,4571.0,39.0
196,8000.0, 36 months,7.49,248.82,57000.0,25.01,15916.0,31.0
17616,8500.0, 36 months,10.64,276.84,38000.0,33.1,605.0,24.0
2318,7200.0, 36 months,15.77,252.32,54000.0,33.56,27771.0,39.0
14503,12000.0, 36 months,9.17,382.55,38000.0,10.17,4703.0,10.0
20613,10000.0, 36 months,10.64,325.69,52000.0,15.34,25805.0,10.0
11867,5000.0, 36 months,12.59,167.49,125000.0,12.61,0.0,25.0
23395,6000.0, 36 months,8.38,189.08,42000.0,22.49,13177.0,18.0
4867,3000.0, 36 months,13.99,102.52,19600.0,38.21,2934.0,18.0
21359,16000.0, 36 months,10.64,521.1,35000.0,24.26,23288.0,10.0
15408,8950.0, 36 months,12.59,299.8,32000.0,35.93,7093.0,28.0
6551,9600.0, 36 months,14.85,332.09,74873.0,22.38,204.0,22.0
17622,12000.0, 36 months,8.38,378.15,70000.0,10.32,46556.0,20.0
21387,13500.0, 36 months,11.99,448.33,99600.0,18.3,6908.0,61.0
17316,3950.0, 36 months,20.99,148.8,32000.0,33.01,1823.0,17.0
6450,13000.0, 60 months,13.44,298.73,91000.0,30.29,25372.0,32.0
23025,7000.0, 36 months,9.17,223.16,40000.0,23.73,21231.0,16.0
9190,4825.0, 36 months,12.59,161.63,30500.0,6.65,4480.0,35.0
8027,5000.0, 36 months,11.22,164.22,119500.0,8.82,4667.0,26.0
13279,5000.0, 36 months,8.38,157.56,48000.0,25.72,6722.0,22.0
9951,35000.0, 60 months,18.49,898.13,100000.0,31.36,8475.0,21.0
22061,14000.0, 60 months,12.59,315.62,55000.0,25.38,9163.0,19.0
22652,24000.0, 60 months,13.67,554.35,85000.0,24.3,46888.0,31.0
19300,11000.0, 36 months,9.76,353.71,42000.0,24.44,10611.0,22.0
8541,5500.0, 36 months,11.99,182.66,42000.0,17.97,4857.0,14.0
14631,35000.0, 60 months,13.67,808.42,102291.0,21.79,31683.0,38.0
11016,5000.0, 36 months,7.89,156.43,99000.0,5.83,25848.0,29.0
19875,4600.0, 36 months,20.99,173.29,100000.0,1.78,3032.0,9.0
10421,20000.0, 36 months,6.24,610.62,80000.0,20.87,43784.0,31.0
9424,10950.0, 60 months,17.57,275.51,28500.0,22.44,6831.0,9.0
16748,4000.0, 36 months,9.17,127.52,110000.0,21.2,13872.0,24.0
15600,16000.0, 60 months,17.86,405.08,75000.0,11.5,7641.0,19.0
12162,30000.0, 36 months,9.17,956.37,150000.0,11.72,28519.0,18.0
7735,35000.0, 60 months,13.67,808.42,115000.0,10.67,44872.0,36.0
22941,8000.0, 36 months,12.59,267.98,64000.0,29.89,7403.0,21.0
24008,5050.0, 36 months,11.22,165.86,35000.0,19.2,13925.0,32.0
5981,35000.0, 36 months,13.44,1186.72,175000.0,18.36,104635.0,21.0
22013,12750.0, 60 months,13.18,291.28,29000.0,30.3,11413.0,11.0
14497,20000.0, 36 months,9.17,637.58,78000.0,30.38,39844.0,43.0
7694,9600.0, 36 months,9.17,306.04,98000.0,14.81,4802.0,15.0
12007,2000.0, 36 months,13.18,67.57,25000.0,20.55,7385.0,26.0
3864,3000.0, 36 months,8.49,94.69,68000.0,24.8,10759.0,29.0
14168,12500.0, 36 months,8.38,393.9,154000.0,18.01,49814.0,55.0
6576,20000.0, 60 months,11.99,444.79,115000.0,5.61,9078.0,25.0
8655,9000.0, 36 months,9.76,289.4,55120.0,8.45,3839.0,20.0
3086,7850.0, 36 months,17.27,280.93,45000.0,28.96,3866.0,30.0
17468,12000.0, 36 months,13.67,408.22,48000.0,38.93,20191.0,21.0
7409,16800.0, 36 months,9.76,540.2,93851.0,4.42,2423.0,4.0
9206,7500.0, 36 months,12.59,251.23,39000.0,13.03,138.0,17.0
22362,20400.0, 60 months,15.41,489.72,52000.0,29.75,21907.0,25.0
97,18000.0, 36 months,7.49,559.83,75000.0,25.65,7758.0,47.0
21619,30000.0, 60 months,15.41,720.18,95000.0,36.12,18346.0,21.0
19669,15000.0, 36 months,14.48,516.17,69000.0,19.2,2046.0,15.0
23275,8975.0, 36 months,16.99,319.94,40000.0,23.4,9391.0,19.0
12109,10000.0, 36 months,9.76,321.55,58000.0,21.02,16613.0,31.0
1160,17500.0, 60 months,19.48,458.6,35000.0,35.12,9937.0,23.0
2742,3600.0, 36 months,9.17,114.77,65986.0,11.46,2296.0,52.0
22654,7700.0, 36 months,13.67,261.94,88000.0,33.78,29109.0,51.0
11149,4500.0, 36 months,7.89,140.79,26460.0,18.55,3739.0,16.0
15682,12000.0, 36 months,7.26,371.96,31000.0,34.49,4014.0,14.0
20077,8725.0, 36 months,13.18,294.74,19000.0,15.98,6760.0,16.0
3852,8000.0, 36 months,5.32,240.92,45000.0,18.16,2167.0,8.0
22713,7000.0, 36 months,7.26,216.98,75000.0,18.4,11333.0,24.0
23690,9600.0, 36 months,5.32,289.11,81000.0,19.54,2564.0,20.0
11811,14000.0, 60 months,11.22,305.94,65000.0,33.39,14946.0,19.0
18744,18000.0, 60 months,13.67,415.76,58500.0,29.93,17654.0,27.0
3901,28000.0, 36 months,7.49,870.85,124000.0,8.48,34584.0,33.0
11549,12000.0, 60 months,12.59,270.53,62000.0,3.06,8542.0,11.0
8885,9500.0, 36 months,16.55,336.58,28000.0,11.02,9863.0,8.0
13652,8400.0, 36 months,6.89,258.95,127000.0,3.22,10223.0,35.0
16052,24000.0, 60 months,18.99,622.45,144415.97,15.24,12546.0,17.0
9081,10000.0, 36 months,11.99,332.1,56160.0,2.18,3499.0,25.0
7634,20000.0, 60 months,8.38,409.18,116000.0,16.32,2597.0,25.0
6783,10000.0, 36 months,10.78,326.35,73000.0,19.56,13876.0,19.0
23228,4000.0, 36 months,10.64,130.28,60000.0,21.84,3665.0,28.0
5417,12500.0, 60 months,11.99,278.0,200000.0,12.74,26740.0,37.0
2266,15000.0, 60 months,15.77,362.95,65000.0,6.43,10416.0,16.0
15724,8200.0, 36 months,17.86,295.88,40000.0,38.58,30585.0,25.0
14951,9000.0, 36 months,12.59,301.48,40000.0,29.43,4794.0,23.0
15616,17500.0, 36 months,9.76,562.71,35000.0,8.64,66.0,19.0
15555,16000.0, 60 months,11.22,349.64,73000.0,17.82,20634.0,32.0
7179,6000.0, 36 months,10.64,195.42,31000.0,7.24,3657.0,10.0
15343,6000.0, 36 months,9.17,191.28,42000.0,27.49,19017.0,31.0
8647,9000.0, 36 months,9.76,289.4,54000.0,22.98,8581.0,44.0
8491,16000.0, 36 months,9.17,510.07,81000.0,26.8,7992.0,34.0
13876,9500.0, 36 months,6.24,290.05,63000.0,27.41,10984.0,26.0
5636,24300.0, 60 months,21.48,663.98,70000.0,34.47,6552.0,53.0
5129,8000.0, 36 months,7.91,250.36,64000.0,27.75,12579.0,35.0
17500,2825.0, 36 months,16.99,100.71,45000.0,28.21,6419.0,24.0
2277,5000.0, 36 months,5.32,150.58,370000.0,9.8,26559.0,16.0
5207,10000.0, 36 months,7.49,311.02,60000.0,16.32,11592.0,30.0
5233,2200.0, 36 months,6.49,67.42,48000.0,18.9,2467.0,31.0
14976,8000.0, 36 months,9.17,255.04,102500.0,14.33,28905.0,30.0
5523,14750.0, 60 months,19.89,389.89,41000.0,17.42,11945.0,18.0
17116,19500.0, 36 months,5.32,587.24,72000.0,9.16,8145.0,24.0
13152,12500.0, 36 months,8.38,393.9,60000.0,29.32,51090.0,28.0
18874,24600.0, 60 months,16.99,611.25,140000.0,20.02,31062.0,21.0
14737,21000.0, 36 months,11.22,689.71,160000.0,6.8,9454.0,5.0
1531,6000.0, 36 months,6.99,185.24,110000.0,11.71,10964.0,13.0
19265,5000.0, 36 months,11.99,166.05,25000.0,32.17,2691.0,18.0
14611,12000.0, 36 months,9.17,382.55,38000.0,21.7,22931.0,42.0
16811,27600.0, 36 months,7.26,855.5,210000.0,20.7,74926.0,30.0
13902,19850.0, 36 months,9.76,638.27,43200.0,28.29,13161.0,21.0
14796,28000.0, 60 months,18.49,718.51,100022.0,14.46,12319.0,11.0
18450,9375.0, 36 months,18.2,339.88,64400.0,27.79,4841.0,14.0
19720,10000.0, 60 months,15.41,240.06,45000.0,36.24,7832.0,34.0
223,3500.0, 36 months,13.99,119.61,105000.0,17.65,22712.0,19.0
7079,20000.0, 36 months,10.64,651.37,200000.0,7.38,3800.0,10.0
10986,3000.0, 36 months,9.17,95.64,26000.0,34.86,2537.0,29.0
3863,35000.0, 60 months,13.44,804.27,150000.0,14.42,64792.0,17.0
7282,11350.0, 36 months,5.32,341.81,70000.0,23.92,6317.0,27.0
7588,10000.0, 36 months,13.18,337.81,80000.0,23.73,52566.0,28.0
12429,9000.0, 36 months,9.17,286.92,44000.0,28.39,10338.0,25.0
505,16000.0, 36 months,13.99,546.77,52000.0,33.12,7971.0,19.0
16731,6000.0, 36 months,13.18,202.69,22000.0,37.15,4739.0,22.0
17062,19250.0, 36 months,14.48,662.42,53500.0,12.99,20697.0,11.0
14431,5000.0, 36 months,9.17,159.4,85000.0,9.02,6300.0,16.0
14468,10000.0, 36 months,9.76,321.55,45000.0,18.32,8173.0,31.0
12189,3600.0, 36 months,16.99,128.34,40000.0,32.31,3009.0,13.0
556,24950.0, 36 months,10.78,814.24,65000.0,15.95,9520.0,23.0
5348,22100.0, 60 months,23.13,624.67,65000.0,3.42,8841.0,10.0
331,20000.0, 36 months,11.99,664.2,40000.0,22.84,13519.0,65.0
14186,3000.0, 36 months,10.64,97.71,105000.0,29.28,97282.0,19.0
1455,24000.0, 60 months,18.99,622.45,75000.0,34.77,20520.0,22.0
4780,22800.0, 36 months,6.49,698.7,190000.0,11.71,21618.0,24.0
19223,14000.0, 36 months,11.22,459.81,60000.0,20.0,14789.0,20.0
15451,12000.0, 36 months,16.55,425.16,45000.0,24.35,5317.0,10.0
16067,16000.0, 36 months,6.89,493.23,75000.0,15.07,7893.0,20.0
6656,9000.0, 36 months,5.32,271.04,35000.0,22.29,2110.0,20.0
8081,2000.0, 36 months,11.22,65.69,40000.0,31.73,921.0,25.0
12787,35000.0, 60 months,18.2,892.59,205000.0,8.96,224380.0,29.0
18114,35000.0, 60 months,9.76,739.53,106800.0,13.92,29626.0,32.0
15380,10000.0, 36 months,9.76,321.55,60000.0,22.04,7050.0,21.0
20119,10500.0, 36 months,6.89,323.69,65000.0,16.47,4519.0,24.0
4807,17600.0, 60 months,27.99,547.89,55000.0,7.57,6821.0,6.0
20616,15000.0, 60 months,11.99,333.6,120000.0,4.67,20982.0,13.0
22870,6000.0, 36 months,7.89,187.72,40000.0,28.56,4107.0,32.0
5378,13000.0, 36 months,7.49,404.33,80000.0,10.77,4817.0,27.0
12708,15000.0, 60 months,20.99,405.72,82000.0,13.14,5564.0,13.0
11970,6000.0, 36 months,7.26,185.98,400000.0,3.07,17393.0,21.0
5577,10375.0, 36 months,16.59,367.79,55000.0,14.06,4972.0,22.0
17669,15000.0, 36 months,7.89,469.29,120000.0,10.87,53715.0,6.0
18572,16800.0, 36 months,6.89,517.9,120000.0,21.81,29772.0,26.0
16358,21000.0, 60 months,18.2,535.55,56000.0,25.56,12314.0,33.0
22003,28000.0, 36 months,6.24,854.87,82000.0,21.18,55260.0,38.0
16602,28000.0, 36 months,6.89,863.16,198000.0,14.99,26532.0,19.0
4563,13000.0, 36 months,12.88,437.28,65000.0,30.76,22641.0,19.0
3236,6000.0, 36 months,6.49,183.87,101000.0,4.19,5535.0,15.0
8247,12650.0, 60 months,21.99,349.31,46000.0,22.44,6533.0,12.0
12976,20550.0, 60 months,18.49,527.33,56000.0,35.66,15330.0,23.0
7846,10000.0, 36 months,9.76,321.55,72000.0,21.18,2957.0,19.0
21027,18000.0, 36 months,5.32,542.07,134500.0,17.89,21770.0,45.0
10081,30150.0, 36 months,15.41,1051.23,285000.0,13.7,33811.0,20.0
17819,10750.0, 36 months,9.76,345.67,63000.0,24.37,31007.0,24.0
8916,15000.0, 36 months,7.26,464.95,257000.0,9.82,46750.0,37.0
16775,15000.0, 36 months,11.22,492.65,36000.0,16.97,16151.0,13.0
6170,18650.0, 36 months,10.78,608.64,48000.0,31.7,18320.0,32.0
24003,7500.0, 36 months,11.22,246.33,18000.0,17.47,7837.0,31.0
22172,25000.0, 36 months,7.26,774.91,120000.0,16.71,36429.0,34.0
19125,16000.0, 36 months,11.22,525.49,105000.0,30.07,32194.0,23.0
12903,4800.0, 36 months,6.24,146.55,49000.0,2.42,2670.0,15.0
